zaehler,nr,bezeichnung,standard_status,bdew_status,standard_maximale_wiederholungen,bdew_maximale_wiederholungen,ebene,inhalt
0500,,SG10,C,R,99,1,3,Grundlage zur Verringerung der Umlagen nach EnFG
0510,00516,CCI,M,M,1,1,3,Grundlage zur Verringerung der Umlagen nach EnFG
0520,00517,CAV,C,D,99,5,4,Grund der Privilegierung nach EnFG
0570,,SG12,C,D,99,99,2,Kunde des Lieferanten
0580,00518,NAD,M,M,1,1,2,Kunde des Lieferanten
0590,00519,RFF,C,D,9,1,3,Kundennummer beim Lieferanten
0590,00520,RFF,C,D,9,1,3,Kundennummer beim Altlieferant
0590,00521,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,99,2,Korrespondenzanschrift des Kunden des Lieferanten
0580,00522,NAD,M,M,1,1,2,Korrespondenzanschrift des Kunden des Lieferanten
0590,00523,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,1,2,Kunde des Messstellenbetreibers
0580,00524,NAD,M,M,1,1,2,Kunde des Messstellenbetreibers
0590,00525,RFF,C,D,9,1,3,Referenz auf die ID der Messlokation
0570,,SG12,C,D,99,1,2,"Korrespondenzanschrift des Kunden des
Messstellenbetreibers"
0580,00526,NAD,M,M,1,1,2,"Korrespondenzanschrift des Kunden des
Messstellenbetreibers"
0570,,SG12,C,D,99,99,2,Kunde des Netzbetreibers
0580,00527,NAD,M,M,1,1,2,Kunde des Netzbetreibers
0590,00528,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,99,2,Korrespondenzanschrift des Kunden des Netzbetreibers
0580,00529,NAD,M,M,1,1,2,Korrespondenzanschrift des Kunde des Netzbetreibers
0590,00530,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,1,2,Anschlussnehmer
0580,00531,NAD,M,M,1,1,2,Anschlussnehmer
0570,,SG12,C,D,99,1,2,Hausverwalter
0580,00532,NAD,M,M,1,1,2,Hausverwalter
0570,,SG12,C,D,99,99,2,Beteiligter Marktpartner MP-ID
0580,00533,NAD,M,M,1,1,2,Beteiligter Marktpartner MP-ID
0590,00534,RFF,C,D,9,9,3,Referenz auf die ID einer Marktlokation / Tranche
0570,,SG12,C,D,99,1,2,Marktlokationsanschrift
0580,00535,NAD,M,M,1,1,2,Marktlokationsanschrift
0570,,SG12,C,D,99,1,2,Messlokationsadresse
0580,00536,NAD,M,M,1,1,2,Messlokationsadresse
0590,00537,RFF,C,D,9,1,3,Referenz auf die ID einer Messlokation
0570,,SG12,C,D,99,9,2,Name und Adresse für die Ablesekarte
0580,00538,NAD,M,M,1,1,2,Name und Adresse für die Ablesekarte
0590,00539,RFF,C,D,9,9,3,Referenz auf die ID einer Messlokation
0670,00540,UNT,M,M,1,1,0,Nachrichten-Endesegment
