zaehler,nr,bezeichnung,standard_status,bdew_status,standard_maximale_wiederholungen,bdew_maximale_wiederholungen,ebene,inhalt
0580,00518,NAD,M,M,1,1,2,Marktlokationsanschrift
0590,00519,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0570,,SG12,C,D,99,99,2,Messlokationsadresse
0580,00520,NAD,M,M,1,1,2,Messlokationsadresse
0590,00521,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0590,00522,RFF,C,D,9,1,3,Referenz auf die ID einer Messlokation
0570,,SG12,C,D,99,9,2,Name und Adresse für die Ablesekarte
0580,00523,NAD,M,M,1,1,2,Name und Adresse für die Ablesekarte
0590,00524,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0590,00525,RFF,C,D,9,9,3,Referenz auf die ID einer Messlokation
0670,00526,UNT,M,M,1,1,0,Nachrichten-Endesegment
